publishedAt,title,description
2018-03-18,2018-03-18	2018-03-18 19:06:00	XOM	Exxon Mobil Corporation	Shale Drillers Are Beating Big Oil Where It Matters Most	Shale drillers: $15.5 Billion. Big oil: $0.	https://finance.yahoo.com/news/shale-drillers-beating-big-oil-190600663.html?.tsrc=rss,2018-03-18	2018-03-18 19:06:00	XOM	Exxon Mobil Corporation	Shale Drillers Are Beating Big Oil Where It Matters Most	Shale drillers: $15.5 Billion. Big oil: $0.	https://finance.yahoo.com/news/shale-drillers-beating-big-oil-190600663.html?.tsrc=rss
2018-03-18,2018-03-18	2018-03-18 20:06:19	XOM	Exxon Mobil Corporation	Shale Drillers Are Beating Big Oil Where It Matters Most	Shale drillers have an all or nothing reputation with many pursuing growth at any cost It s an approach that cost investors dearly during the recent oil market downturn when many drilling stocks sharply sold off as profits plunged along with the price of oil Their strategy was in	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/CaeHfpUsEYw/shale-drillers-are-beating-big-oil-where-it-matters-most-cm936347,2018-03-18	2018-03-18 20:06:19	XOM	Exxon Mobil Corporation	Shale Drillers Are Beating Big Oil Where It Matters Most	Shale drillers have an all or nothing reputation with many pursuing growth at any cost It s an approach that cost investors dearly during the recent oil market downturn when many drilling stocks sharply sold off as profits plunged along with the price of oil Their strategy was in	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/CaeHfpUsEYw/shale-drillers-are-beating-big-oil-where-it-matters-most-cm936347
2018-03-18,2018-03-18	2018-03-18 15:07:45	XOM	Exxon Mobil Corporation	Is This White House Tax Break Really Fair?	Most taxpayers only deal with the most basic elements of the tax system with most of their earnings coming in the form of wages that get taxed at ordinary tax rates But the tax laws have a huge number of highly specialized tax breaks some of which are designated for a select	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/wVrMOmB4lpo/is-this-white-house-tax-break-really-fair-cm936320,2018-03-18	2018-03-18 15:07:45	XOM	Exxon Mobil Corporation	Is This White House Tax Break Really Fair?	Most taxpayers only deal with the most basic elements of the tax system with most of their earnings coming in the form of wages that get taxed at ordinary tax rates But the tax laws have a huge number of highly specialized tax breaks some of which are designated for a select	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/wVrMOmB4lpo/is-this-white-house-tax-break-really-fair-cm936320
2018-03-18,2018-03-18	2018-03-18 13:31:00	XOM	Exxon Mobil Corporation	Is This White House Tax Break Really Fair?	The departure of Rex Tillerson as Secretary of State has put the spotlight on a little-known tax boon.	https://finance.yahoo.com/news/white-house-tax-break-really-133100822.html?.tsrc=rss,2018-03-18	2018-03-18 13:31:00	XOM	Exxon Mobil Corporation	Is This White House Tax Break Really Fair?	The departure of Rex Tillerson as Secretary of State has put the spotlight on a little-known tax boon.	https://finance.yahoo.com/news/white-house-tax-break-really-133100822.html?.tsrc=rss
2018-03-18,2018-03-18	2018-03-18 15:07:45	XOM	Exxon Mobil Corporation	Is This White House Tax Break Really Fair?	Most taxpayers only deal with the most basic elements of the tax system with most of their earnings coming in the form of wages that get taxed at ordinary tax rates But the tax laws have a huge number of highly specialized tax breaks some of which are designated for a select	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/H3wtUt4uJ18/is-this-white-house-tax-break-really-fair-cm936320,2018-03-18	2018-03-18 15:07:45	XOM	Exxon Mobil Corporation	Is This White House Tax Break Really Fair?	Most taxpayers only deal with the most basic elements of the tax system with most of their earnings coming in the form of wages that get taxed at ordinary tax rates But the tax laws have a huge number of highly specialized tax breaks some of which are designated for a select	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/H3wtUt4uJ18/is-this-white-house-tax-break-really-fair-cm936320
2018-03-19,2018-03-19	2018-03-19 16:08:40	XOM	Exxon Mobil Corporation	Vanguard Total Stock Market ETF Experiences Big Inflow	Looking today at week over week shares outstanding changes among the universe of ETFs covered at ETF Channel one standout is the Vanguard Total Stock Market ETF Symbol VTI where we have detected an approximate 177 6 million dollar inflow that s a 0 2 increase week over week	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/QsiIB4L1cu0/vanguard-total-stock-market-etf-experiences-big-inflow-cm936605,2018-03-19	2018-03-19 16:08:40	XOM	Exxon Mobil Corporation	Vanguard Total Stock Market ETF Experiences Big Inflow	Looking today at week over week shares outstanding changes among the universe of ETFs covered at ETF Channel one standout is the Vanguard Total Stock Market ETF Symbol VTI where we have detected an approximate 177 6 million dollar inflow that s a 0 2 increase week over week	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/QsiIB4L1cu0/vanguard-total-stock-market-etf-experiences-big-inflow-cm936605
2018-03-19,2018-03-19	2018-03-19 16:08:40	XOM	Exxon Mobil Corporation	Vanguard Total Stock Market ETF Experiences Big Inflow	Looking today at week over week shares outstanding changes among the universe of ETFs covered at ETF Channel one standout is the Vanguard Total Stock Market ETF Symbol VTI where we have detected an approximate 177 6 million dollar inflow that s a 0 2 increase week over week	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/kd9B13I8q1Q/vanguard-total-stock-market-etf-experiences-big-inflow-cm936605,2018-03-19	2018-03-19 16:08:40	XOM	Exxon Mobil Corporation	Vanguard Total Stock Market ETF Experiences Big Inflow	Looking today at week over week shares outstanding changes among the universe of ETFs covered at ETF Channel one standout is the Vanguard Total Stock Market ETF Symbol VTI where we have detected an approximate 177 6 million dollar inflow that s a 0 2 increase week over week	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/kd9B13I8q1Q/vanguard-total-stock-market-etf-experiences-big-inflow-cm936605
2018-03-19,2018-03-19	2018-03-19 17:55:19	XOM	Exxon Mobil Corporation	Shell Plunges 9% in 1Q18 So Far: What’s the Story?	Shell Plunged 9% in 1Q18 So Far: What’s the Story?Shell stock performance compared to SPY	http://finance.yahoo.com/r/5950f506-0391-3f11-8e6d-00744b7d068e/shell-plunges-9-in-1q18-so-far-whats-the-story?utm_source=yahoo&utm_medium=feed&yptr=yahoo&.tsrc=rss,2018-03-19	2018-03-19 17:55:19	XOM	Exxon Mobil Corporation	Shell Plunges 9% in 1Q18 So Far: What’s the Story?	Shell Plunged 9% in 1Q18 So Far: What’s the Story?Shell stock performance compared to SPY	http://finance.yahoo.com/r/5950f506-0391-3f11-8e6d-00744b7d068e/shell-plunges-9-in-1q18-so-far-whats-the-story?utm_source=yahoo&utm_medium=feed&yptr=yahoo&.tsrc=rss
2018-03-20,2018-03-20	2018-03-20 22:08:43	XOM	Exxon Mobil Corporation	Here's Why You Should Buy Royal Dutch Shell (RDS.A) Now	A successful investor understands the importance of adding well performing stocks in the portfolio at the right time Notably indicators of a stock s bullish run include a rise in share price and strong fundamentals Royal Dutch Shell plc RDS A is one such shining star in the Oil	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/dkdPjVlxNac/heres-why-you-should-buy-royal-dutch-shell-rdsa-now-cm937388,2018-03-20	2018-03-20 22:08:43	XOM	Exxon Mobil Corporation	Here's Why You Should Buy Royal Dutch Shell (RDS.A) Now	A successful investor understands the importance of adding well performing stocks in the portfolio at the right time Notably indicators of a stock s bullish run include a rise in share price and strong fundamentals Royal Dutch Shell plc RDS A is one such shining star in the Oil	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/dkdPjVlxNac/heres-why-you-should-buy-royal-dutch-shell-rdsa-now-cm937388
2018-03-20,2018-03-20	2018-03-20 22:08:43	XOM	Exxon Mobil Corporation	Here's Why You Should Buy Royal Dutch Shell (RDS.A) Now	A successful investor understands the importance of adding well performing stocks in the portfolio at the right time Notably indicators of a stock s bullish run include a rise in share price and strong fundamentals Royal Dutch Shell plc RDS A is one such shining star in the Oil	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/6naiEzNP6NA/heres-why-you-should-buy-royal-dutch-shell-rdsa-now-cm937388,2018-03-20	2018-03-20 22:08:43	XOM	Exxon Mobil Corporation	Here's Why You Should Buy Royal Dutch Shell (RDS.A) Now	A successful investor understands the importance of adding well performing stocks in the portfolio at the right time Notably indicators of a stock s bullish run include a rise in share price and strong fundamentals Royal Dutch Shell plc RDS A is one such shining star in the Oil	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/6naiEzNP6NA/heres-why-you-should-buy-royal-dutch-shell-rdsa-now-cm937388
2018-03-20,2018-03-20	2018-03-20 19:08:05	XOM	Exxon Mobil Corporation	Why You Should Keep Exxon Mobil (XOM) in Your Portfolio	Exxon Mobil s XOM diversified operations and strong focus on both upstream and downstream businesses have helped it to overcome several hurdles over the years including the times when crude touched multi year lows Exxon expects its earnings to grow 135 by 2025 if crude trades at 60	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/ecpw8PBGxqs/why-you-should-keep-exxon-mobil-xom-in-your-portfolio-cm937310,2018-03-20	2018-03-20 19:08:05	XOM	Exxon Mobil Corporation	Why You Should Keep Exxon Mobil (XOM) in Your Portfolio	Exxon Mobil s XOM diversified operations and strong focus on both upstream and downstream businesses have helped it to overcome several hurdles over the years including the times when crude touched multi year lows Exxon expects its earnings to grow 135 by 2025 if crude trades at 60	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/ecpw8PBGxqs/why-you-should-keep-exxon-mobil-xom-in-your-portfolio-cm937310
2018-03-20,2018-03-20	2018-03-20 19:08:05	XOM	Exxon Mobil Corporation	Why You Should Keep Exxon Mobil (XOM) in Your Portfolio	Exxon Mobil s XOM diversified operations and strong focus on both upstream and downstream businesses have helped it to overcome several hurdles over the years including the times when crude touched multi year lows Exxon expects its earnings to grow 135 by 2025 if crude trades at 60	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/9nbdHOni7VM/why-you-should-keep-exxon-mobil-xom-in-your-portfolio-cm937310,2018-03-20	2018-03-20 19:08:05	XOM	Exxon Mobil Corporation	Why You Should Keep Exxon Mobil (XOM) in Your Portfolio	Exxon Mobil s XOM diversified operations and strong focus on both upstream and downstream businesses have helped it to overcome several hurdles over the years including the times when crude touched multi year lows Exxon expects its earnings to grow 135 by 2025 if crude trades at 60	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/9nbdHOni7VM/why-you-should-keep-exxon-mobil-xom-in-your-portfolio-cm937310
2018-03-20,2018-03-20	2018-03-20 17:09:44	XOM	Exxon Mobil Corporation	TOTAL Expands Operation in the Middle East With Partnership	TOTAL S A TOT announced that it has entered into a partnership with the Supreme Petroleum Council of the Emirate of Abu Dhabi United Arab Emirates and Abu Dhabi National Oil Company ADNOC to further expand its operations in the resource rich Middle East region TOTAL is granted a	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/V0t_FY8Ncrk/total-expands-operation-in-the-middle-east-with-partnership-cm937199,2018-03-20	2018-03-20 17:09:44	XOM	Exxon Mobil Corporation	TOTAL Expands Operation in the Middle East With Partnership	TOTAL S A TOT announced that it has entered into a partnership with the Supreme Petroleum Council of the Emirate of Abu Dhabi United Arab Emirates and Abu Dhabi National Oil Company ADNOC to further expand its operations in the resource rich Middle East region TOTAL is granted a	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/V0t_FY8Ncrk/total-expands-operation-in-the-middle-east-with-partnership-cm937199
2018-03-20,2018-03-20	2018-03-20 17:09:44	XOM	Exxon Mobil Corporation	TOTAL Expands Operation in the Middle East With Partnership	TOTAL S A TOT announced that it has entered into a partnership with the Supreme Petroleum Council of the Emirate of Abu Dhabi United Arab Emirates and Abu Dhabi National Oil Company ADNOC to further expand its operations in the resource rich Middle East region TOTAL is granted a	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/X1AbnimMgMg/total-expands-operation-in-the-middle-east-with-partnership-cm937199,2018-03-20	2018-03-20 17:09:44	XOM	Exxon Mobil Corporation	TOTAL Expands Operation in the Middle East With Partnership	TOTAL S A TOT announced that it has entered into a partnership with the Supreme Petroleum Council of the Emirate of Abu Dhabi United Arab Emirates and Abu Dhabi National Oil Company ADNOC to further expand its operations in the resource rich Middle East region TOTAL is granted a	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/X1AbnimMgMg/total-expands-operation-in-the-middle-east-with-partnership-cm937199
2018-03-20,2018-03-20	2018-03-20 13:02:49	XOM	Exxon Mobil Corporation	Which Institutions Have Sold Shell Stock?	Shell Plunged 9% in 1Q18 So Far: What’s the Story?	http://finance.yahoo.com/r/4d395a15-967c-3810-9ad7-4dd545e8a6bf/which-institutions-have-sold-shell-stock?utm_source=yahoo&utm_medium=feed&yptr=yahoo&.tsrc=rss,2018-03-20	2018-03-20 13:02:49	XOM	Exxon Mobil Corporation	Which Institutions Have Sold Shell Stock?	Shell Plunged 9% in 1Q18 So Far: What’s the Story?	http://finance.yahoo.com/r/4d395a15-967c-3810-9ad7-4dd545e8a6bf/which-institutions-have-sold-shell-stock?utm_source=yahoo&utm_medium=feed&yptr=yahoo&.tsrc=rss
2018-03-20,2018-03-20	2018-03-20 12:08:17	XOM	Exxon Mobil Corporation	The Worst Mistake ExxonMobil Investors Can Make Right Now	ExxonMobil Corporation NYSE XOM is not feeling the love these days Investors have pushed its stock lower by around 8 over the past year compared to price increases at the oil major s peers There are solid reasons for the disparate stock performance but don t get too caught up	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/2Zi_ZrLeSaY/the-worst-mistake-exxonmobil-investors-can-make-right-now-cm936963,2018-03-20	2018-03-20 12:08:17	XOM	Exxon Mobil Corporation	The Worst Mistake ExxonMobil Investors Can Make Right Now	ExxonMobil Corporation NYSE XOM is not feeling the love these days Investors have pushed its stock lower by around 8 over the past year compared to price increases at the oil major s peers There are solid reasons for the disparate stock performance but don t get too caught up	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/2Zi_ZrLeSaY/the-worst-mistake-exxonmobil-investors-can-make-right-now-cm936963
2018-03-20,2018-03-20	2018-03-20 12:08:17	XOM	Exxon Mobil Corporation	The Worst Mistake ExxonMobil Investors Can Make Right Now	ExxonMobil Corporation NYSE XOM is not feeling the love these days Investors have pushed its stock lower by around 8 over the past year compared to price increases at the oil major s peers There are solid reasons for the disparate stock performance but don t get too caught up	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/w2dk4Up_fEQ/the-worst-mistake-exxonmobil-investors-can-make-right-now-cm936963,2018-03-20	2018-03-20 12:08:17	XOM	Exxon Mobil Corporation	The Worst Mistake ExxonMobil Investors Can Make Right Now	ExxonMobil Corporation NYSE XOM is not feeling the love these days Investors have pushed its stock lower by around 8 over the past year compared to price increases at the oil major s peers There are solid reasons for the disparate stock performance but don t get too caught up	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/w2dk4Up_fEQ/the-worst-mistake-exxonmobil-investors-can-make-right-now-cm936963
2018-03-20,2018-03-20	2018-03-20 00:00:00	XOM	Exxon Mobil Corporation	ExxonMobil May Add Gulf Coast Polypropylene Capacity	ExxonMobil eyes petchems expansion on US Gulf Coast.	http://finance.yahoo.com/r/a9fa85e5-923a-3750-a9a9-5f2a9ef3fd71/exxonmobil_may_add_gulf_coast_polypropylene_capacity-20-mar-2018-153943-article?rss=true&yptr=yahoo&.tsrc=rss,2018-03-20	2018-03-20 00:00:00	XOM	Exxon Mobil Corporation	ExxonMobil May Add Gulf Coast Polypropylene Capacity	ExxonMobil eyes petchems expansion on US Gulf Coast.	http://finance.yahoo.com/r/a9fa85e5-923a-3750-a9a9-5f2a9ef3fd71/exxonmobil_may_add_gulf_coast_polypropylene_capacity-20-mar-2018-153943-article?rss=true&yptr=yahoo&.tsrc=rss
2018-03-20,2018-03-20	2018-03-20 17:04:14	XOM	Exxon Mobil Corporation	Exxon may build new Gulf Coast polypropylene facility	The facility could start up as early as 2021.	http://finance.yahoo.com/r/03528669-b855-3960-baed-79389bee3388/exxon-may-build-new-gulf-coast-polypropylene.html?ana=yahoo&yptr=yahoo&.tsrc=rss,2018-03-20	2018-03-20 17:04:14	XOM	Exxon Mobil Corporation	Exxon may build new Gulf Coast polypropylene facility	The facility could start up as early as 2021.	http://finance.yahoo.com/r/03528669-b855-3960-baed-79389bee3388/exxon-may-build-new-gulf-coast-polypropylene.html?ana=yahoo&yptr=yahoo&.tsrc=rss
2018-03-21,2018-03-21	2018-03-21 20:47:21	XOM	Exxon Mobil Corporation	Close Update: U.S. Stocks Retreat After Powell's Fed Debut Brings Higher Rates	Wall Street ended weaker after Jerome Powell s first Fed meeting as chair saw rates raised as expected and the outlook held for three moves in 2018 but markets charted a choppy path as views for 2019 rate hikes were increased and Powell said worries about tariffs were raised Wall Street	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/gYa00WFkGXk/close-update-us-stocks-retreat-after-powells-fed-debut-brings-higher-rates-cm937928,2018-03-21	2018-03-21 20:47:21	XOM	Exxon Mobil Corporation	Close Update: U.S. Stocks Retreat After Powell's Fed Debut Brings Higher Rates	Wall Street ended weaker after Jerome Powell s first Fed meeting as chair saw rates raised as expected and the outlook held for three moves in 2018 but markets charted a choppy path as views for 2019 rate hikes were increased and Powell said worries about tariffs were raised Wall Street	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/gYa00WFkGXk/close-update-us-stocks-retreat-after-powells-fed-debut-brings-higher-rates-cm937928
2018-03-21,2018-03-21	2018-03-21 20:47:21	XOM	Exxon Mobil Corporation	Close Update: U.S. Stocks Retreat After Powell's Fed Debut Brings Higher Rates	Wall Street ended weaker after Jerome Powell s first Fed meeting as chair saw rates raised as expected and the outlook held for three moves in 2018 but markets charted a choppy path as views for 2019 rate hikes were increased and Powell said worries about tariffs were raised Wall Street	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/QYjPV8ivtUE/close-update-us-stocks-retreat-after-powells-fed-debut-brings-higher-rates-cm937928,2018-03-21	2018-03-21 20:47:21	XOM	Exxon Mobil Corporation	Close Update: U.S. Stocks Retreat After Powell's Fed Debut Brings Higher Rates	Wall Street ended weaker after Jerome Powell s first Fed meeting as chair saw rates raised as expected and the outlook held for three moves in 2018 but markets charted a choppy path as views for 2019 rate hikes were increased and Powell said worries about tariffs were raised Wall Street	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/QYjPV8ivtUE/close-update-us-stocks-retreat-after-powells-fed-debut-brings-higher-rates-cm937928
2018-03-21,2018-03-21	2018-03-21 20:27:28	XOM	Exxon Mobil Corporation	U.S. Stocks Fluctuate After Powell's Fed Debut as Energy Adds Support	Wall Street wobbled on Wednesday after Jerome Powell s first Fed meeting as chair saw rates raised as expected and the outlook held for three moves in 2018 but markets charted a choppy path as views for 2019 rate hikes were increased and Powell said some worries about tariffs were raised	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/wCvzKN5bKaQ/us-stocks-fluctuate-after-powells-fed-debut-as-energy-adds-support-cm937894,2018-03-21	2018-03-21 20:27:28	XOM	Exxon Mobil Corporation	U.S. Stocks Fluctuate After Powell's Fed Debut as Energy Adds Support	Wall Street wobbled on Wednesday after Jerome Powell s first Fed meeting as chair saw rates raised as expected and the outlook held for three moves in 2018 but markets charted a choppy path as views for 2019 rate hikes were increased and Powell said some worries about tariffs were raised	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/wCvzKN5bKaQ/us-stocks-fluctuate-after-powells-fed-debut-as-energy-adds-support-cm937894
2018-03-21,2018-03-21	2018-03-21 20:27:28	XOM	Exxon Mobil Corporation	U.S. Stocks Fluctuate After Powell's Fed Debut as Energy Adds Support	Wall Street wobbled on Wednesday after Jerome Powell s first Fed meeting as chair saw rates raised as expected and the outlook held for three moves in 2018 but markets charted a choppy path as views for 2019 rate hikes were increased and Powell said some worries about tariffs were raised	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/3Rce2dgIK24/us-stocks-fluctuate-after-powells-fed-debut-as-energy-adds-support-cm937894,2018-03-21	2018-03-21 20:27:28	XOM	Exxon Mobil Corporation	U.S. Stocks Fluctuate After Powell's Fed Debut as Energy Adds Support	Wall Street wobbled on Wednesday after Jerome Powell s first Fed meeting as chair saw rates raised as expected and the outlook held for three moves in 2018 but markets charted a choppy path as views for 2019 rate hikes were increased and Powell said some worries about tariffs were raised	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/3Rce2dgIK24/us-stocks-fluctuate-after-powells-fed-debut-as-energy-adds-support-cm937894
2018-03-21,2018-03-21	2018-03-21 18:06:59	XOM	Exxon Mobil Corporation	Big Oil Is Long Overdue for a Big-Time Rally	InvestorPlace Stock Market News Stock Advice amp Trading Tips Shares of 160 Energy Select Sector SPDR ETF NYSEARCA XLE finally are beginning to show some life after languishing over the past month XLE which is comprised of the biggest oil	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/prCUylwMtG0/big-oil-is-long-overdue-for-a-big-time-rally-cm937848,2018-03-21	2018-03-21 18:06:59	XOM	Exxon Mobil Corporation	Big Oil Is Long Overdue for a Big-Time Rally	InvestorPlace Stock Market News Stock Advice amp Trading Tips Shares of 160 Energy Select Sector SPDR ETF NYSEARCA XLE finally are beginning to show some life after languishing over the past month XLE which is comprised of the biggest oil	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/prCUylwMtG0/big-oil-is-long-overdue-for-a-big-time-rally-cm937848
2018-03-21,2018-03-21	2018-03-21 17:07:16	XOM	Exxon Mobil Corporation	Exxon Mobil (XOM) to Follow Strategy and Boost Polypropylene	Exxon Mobil Corporation XOM recently commenced with a potential U S Gulf Coast project intending to grow its capacity of producing polypropylene up to 450 000 tons a year The company started the detailed engineering work of the project as it foresees a rise in demand for high	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/OpQED_KU8TE/exxon-mobil-xom-to-follow-strategy-and-boost-polypropylene-cm937757,2018-03-21	2018-03-21 17:07:16	XOM	Exxon Mobil Corporation	Exxon Mobil (XOM) to Follow Strategy and Boost Polypropylene	Exxon Mobil Corporation XOM recently commenced with a potential U S Gulf Coast project intending to grow its capacity of producing polypropylene up to 450 000 tons a year The company started the detailed engineering work of the project as it foresees a rise in demand for high	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/OpQED_KU8TE/exxon-mobil-xom-to-follow-strategy-and-boost-polypropylene-cm937757
2018-03-21,2018-03-21	2018-03-21 17:07:16	XOM	Exxon Mobil Corporation	Exxon Mobil (XOM) to Follow Strategy and Boost Polypropylene	Exxon Mobil Corporation XOM recently commenced with a potential U S Gulf Coast project intending to grow its capacity of producing polypropylene up to 450 000 tons a year The company started the detailed engineering work of the project as it foresees a rise in demand for high	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/8EauQNI9hko/exxon-mobil-xom-to-follow-strategy-and-boost-polypropylene-cm937757,2018-03-21	2018-03-21 17:07:16	XOM	Exxon Mobil Corporation	Exxon Mobil (XOM) to Follow Strategy and Boost Polypropylene	Exxon Mobil Corporation XOM recently commenced with a potential U S Gulf Coast project intending to grow its capacity of producing polypropylene up to 450 000 tons a year The company started the detailed engineering work of the project as it foresees a rise in demand for high	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/8EauQNI9hko/exxon-mobil-xom-to-follow-strategy-and-boost-polypropylene-cm937757
2018-03-21,2018-03-21	2018-03-21 15:26:03	XOM	Exxon Mobil Corporation	Exxon Mobil (XOM) to Follow Strategy and Boost Polypropylene	Exxon Mobil (XOM) expects the polypropylene project to come online by 2021.	https://finance.yahoo.com/news/exxon-mobil-xom-strategy-boost-152603620.html?.tsrc=rss,2018-03-21	2018-03-21 15:26:03	XOM	Exxon Mobil Corporation	Exxon Mobil (XOM) to Follow Strategy and Boost Polypropylene	Exxon Mobil (XOM) expects the polypropylene project to come online by 2021.	https://finance.yahoo.com/news/exxon-mobil-xom-strategy-boost-152603620.html?.tsrc=rss
2018-03-21,2018-03-21	2018-03-21 13:25:21	XOM	Exxon Mobil Corporation	U.S. Crude Stockpiles Seen Rising For 4th Straight Week	Analysts see an increase in crude stockpiles when the Energy Dept. reports weekly stockpile and production data Wednesday. 	http://finance.yahoo.com/r/12b63ef6-f9eb-3414-9a1c-c5cadf117532/oil-news-eia-stockpile-production-data-release-crude-up-on-iran-tensions?src=A00220&yptr=yahoo&.tsrc=rss,2018-03-21	2018-03-21 13:25:21	XOM	Exxon Mobil Corporation	U.S. Crude Stockpiles Seen Rising For 4th Straight Week	Analysts see an increase in crude stockpiles when the Energy Dept. reports weekly stockpile and production data Wednesday. 	http://finance.yahoo.com/r/12b63ef6-f9eb-3414-9a1c-c5cadf117532/oil-news-eia-stockpile-production-data-release-crude-up-on-iran-tensions?src=A00220&yptr=yahoo&.tsrc=rss
2018-03-21,2018-03-21	2018-03-21 12:06:39	XOM	Exxon Mobil Corporation	See what the IHS Markit Score report has to say about Exxon Mobil Corp.	Exxon Mobil Corp NYSE:XOM	https://finance.yahoo.com/news/see-ihs-markit-score-report-120722626.html?.tsrc=rss,2018-03-21	2018-03-21 12:06:39	XOM	Exxon Mobil Corporation	See what the IHS Markit Score report has to say about Exxon Mobil Corp.	Exxon Mobil Corp NYSE:XOM	https://finance.yahoo.com/news/see-ihs-markit-score-report-120722626.html?.tsrc=rss
2018-03-21,2018-03-21	2018-03-21 18:06:59	XOM	Exxon Mobil Corporation	Big Oil Is Long Overdue for a Big-Time Rally	InvestorPlace Stock Market News Stock Advice amp Trading Tips Shares of 160 Energy Select Sector SPDR ETF NYSEARCA XLE finally are beginning to show some life after languishing over the past month XLE which is comprised of the biggest oil	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/_au8I6cWCJE/big-oil-is-long-overdue-for-a-big-time-rally-cm937848,2018-03-21	2018-03-21 18:06:59	XOM	Exxon Mobil Corporation	Big Oil Is Long Overdue for a Big-Time Rally	InvestorPlace Stock Market News Stock Advice amp Trading Tips Shares of 160 Energy Select Sector SPDR ETF NYSEARCA XLE finally are beginning to show some life after languishing over the past month XLE which is comprised of the biggest oil	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/_au8I6cWCJE/big-oil-is-long-overdue-for-a-big-time-rally-cm937848
2018-03-22,2018-03-22	2018-03-22 18:07:36	XOM	Exxon Mobil Corporation	ExxonMobil Corporation Is Playing the Long Game for a Bigger Win	Last month was a rough one for oil giant ExxonMobil NYSE XOM Its stock tumbled after reporting fourth quarter results in early February enduring its worst day since 2011 160 a slide that continued the next day as investors dug in deeper into the report and	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/lKQF_TBbhr4/exxonmobil-corporation-is-playing-the-long-game-for-a-bigger-win-cm938391,2018-03-22	2018-03-22 18:07:36	XOM	Exxon Mobil Corporation	ExxonMobil Corporation Is Playing the Long Game for a Bigger Win	Last month was a rough one for oil giant ExxonMobil NYSE XOM Its stock tumbled after reporting fourth quarter results in early February enduring its worst day since 2011 160 a slide that continued the next day as investors dug in deeper into the report and	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/lKQF_TBbhr4/exxonmobil-corporation-is-playing-the-long-game-for-a-bigger-win-cm938391
